,Volatility_Copper_True_train,Volatility_Copper_3_train_LSTM,Volatility_Copper_5_train_LSTM,Volatility_Copper_7_train_LSTM,Volatility_Copper_9_train_LSTM,Volatility_Copper_11_train_LSTM,Volatility_Copper_13_train_LSTM,Volatility_Copper_15_train_LSTM
2012-11-23,0.31717843853125904,0.30896655,0.31195092,0.29140708,0.27768347,0.27994138,0.31165725,0.30433783
2012-11-26,0.315659408267284,0.31156367,0.3013059,0.28498593,0.27631944,0.31550488,0.3060101,0.31488654
2012-11-27,0.31464599347185984,0.31609502,0.29704988,0.2797501,0.29153204,0.31564182,0.29835135,0.3245743
2012-11-28,0.31787628269774715,0.30111682,0.29094133,0.27809688,0.3326375,0.3082563,0.30349198,0.31934258
2012-11-29,0.3231212583054909,0.30273378,0.2855628,0.2924176,0.32758707,0.30143943,0.31172404,0.29699758
2012-11-30,0.30433437968704935,0.29355225,0.2846773,0.33045617,0.3146208,0.30863112,0.31032538,0.28612942
2012-12-03,0.3077846252191193,0.29008427,0.30014297,0.32357395,0.3049942,0.31779036,0.29222745,0.2827071
2012-12-04,0.29761904507720016,0.2893031,0.3419534,0.31136885,0.3154522,0.31592152,0.27834255,0.28806385
2012-12-05,0.2939299764868716,0.30689552,0.3246108,0.3050503,0.32973295,0.29747158,0.2710023,0.29865748
2012-12-06,0.29410073572496964,0.3450042,0.31261533,0.31813246,0.3272856,0.28389627,0.27383333,0.3072702
2012-12-07,0.3163759757507433,0.31662387,0.31026658,0.32916003,0.30320868,0.27760467,0.2846293,0.32618716
2012-12-10,0.3697282927716927,0.31641862,0.32391682,0.32317382,0.2874455,0.2819081,0.2961741,0.33430153
2012-12-11,0.3201606477853569,0.31492352,0.33467904,0.30131927,0.28393167,0.29318315,0.31543165,0.33167747
2012-12-12,0.32318873888923294,0.3314502,0.3273781,0.2895077,0.29271626,0.30302826,0.32596955,0.32823923
2012-12-13,0.3210978249162397,0.33623213,0.30479413,0.2877894,0.30715162,0.32097793,0.32562754,0.3249191
2012-12-14,0.34136242801868677,0.3273036,0.29515305,0.29513198,0.3174707,0.33002195,0.32130498,0.32527032
2012-12-17,0.34551181648559903,0.30509716,0.29406676,0.3064052,0.33546653,0.3289576,0.3161134,0.3374193
2012-12-18,0.33297008070541756,0.3011713,0.30169305,0.31426597,0.3426054,0.32545575,0.31437707,0.34299487
2012-12-19,0.30487414170346805,0.2997965,0.31313884,0.3321324,0.3381288,0.32141525,0.32353583,0.3463977
2012-12-20,0.30617664540373424,0.3077001,0.31996003,0.33896834,0.33182374,0.32055616,0.33026633,0.34494758
2012-12-21,0.3052700887145632,0.31708795,0.33820215,0.33484587,0.32712215,0.33052647,0.33517504,0.34083167
2012-12-24,0.31459152926004197,0.3224097,0.34291297,0.3303123,0.32805833,0.336844,0.33492017,0.33276463
2012-12-26,0.32540153228297086,0.34254676,0.338156,0.32748395,0.34174818,0.34100264,0.3307982,0.3150303
2012-12-27,0.33027834432983616,0.34261256,0.3352632,0.32847673,0.34941015,0.3403793,0.32259598,0.30665293
2012-12-28,0.35461332229169673,0.3398003,0.33278185,0.34100145,0.35287774,0.33656508,0.30607158,0.30484563
2013-01-01,0.3519014718683361,0.33887017,0.3342793,0.34693056,0.35033855,0.32909143,0.2951628,0.30525815
2013-01-02,0.346548922635189,0.33627358,0.34793085,0.3494614,0.34479758,0.31329188,0.29142386,0.2944457
2013-01-03,0.34584620057562754,0.33877495,0.3519779,0.34762982,0.3362941,0.30330458,0.2919294,0.2539183
2013-01-04,0.34325918130754574,0.35303313,0.35434574,0.34376556,0.3189321,0.30037108,0.284668,0.24056092
2013-01-07,0.34631448091826467,0.3527462,0.35282797,0.33622307,0.30941743,0.3008288,0.2513074,0.23918466
2013-01-08,0.36398666685021386,0.3577061,0.34863195,0.31956553,0.30893573,0.29246324,0.23321863,0.23834816
2013-01-09,0.36220910542399,0.35473806,0.34141713,0.31149936,0.31205338,0.2580489,0.22650576,0.22872469
2013-01-10,0.36652063186955874,0.35172588,0.32454404,0.31137443,0.30275074,0.24072114,0.22610085,0.21951857
2013-01-11,0.36313006084380106,0.34399015,0.3176751,0.31317183,0.2607677,0.23551038,0.2212276,0.21477266
2013-01-14,0.35930317371064313,0.32618403,0.3181822,0.30249995,0.24393687,0.23513138,0.21479058,0.21350177
2013-01-15,0.3505414481863246,0.32409722,0.31927246,0.26220343,0.24375406,0.22888717,0.20986123,0.21447349
2013-01-16,0.3294003597287747,0.32329142,0.30779865,0.24859719,0.24764511,0.22089556,0.20724854,0.21567445
2013-01-17,0.32947424882329346,0.323315,0.2665696,0.24892338,0.24070995,0.21506806,0.20736596,0.2148089
2013-01-18,0.329956060077361,0.30847356,0.2550311,0.25019687,0.22988696,0.21230459,0.2089797,0.20955226
2013-01-21,0.3299601114070504,0.263669,0.2531585,0.24005103,0.22225074,0.2126194,0.20953771,0.20847309
2013-01-22,0.31179890378069663,0.2568675,0.25456613,0.2288101,0.21964791,0.21427536,0.20603065,0.1880389
2013-01-23,0.24557923691211167,0.26014954,0.24490793,0.2239187,0.221396,0.2141045,0.20390415,0.17207818
2013-01-24,0.26760238316206697,0.25891748,0.23467818,0.22216341,0.22306435,0.20955762,0.18545796,0.16425486
2013-01-25,0.2654561353890573,0.2462687,0.22987409,0.22283287,0.22179346,0.20728509,0.16939935,0.16252014
2013-01-28,0.2621493177678683,0.23783377,0.22868042,0.22345808,0.21568486,0.18942328,0.15969032,0.16546312
2013-01-29,0.24611652174433582,0.2348746,0.22949143,0.22196364,0.21317163,0.17356083,0.15611131,0.16575581
2013-01-30,0.23968406600516665,0.23353735,0.22993246,0.216194,0.1913759,0.16466522,0.1585294,0.14816375
2013-01-31,0.2374434400237531,0.23385099,0.22808456,0.21426824,0.17405075,0.16229367,0.16056228,0.13003202
2013-02-01,0.23639749353684594,0.2338135,0.22200644,0.19344434,0.16779736,0.16456345,0.14568529,0.11441374
2013-02-04,0.2370622283478616,0.23128948,0.22072096,0.17778715,0.16920106,0.16554318,0.12822357,0.10445569
2013-02-05,0.23699655223662533,0.22471261,0.19859186,0.1718827,0.17406318,0.15000296,0.11120047,0.10211153
2013-02-06,0.23381008834980835,0.22523586,0.18295832,0.17169634,0.174542,0.1323441,0.0990991,0.11077236
2013-02-07,0.225701782834366,0.19875339,0.17532651,0.1739482,0.1532696,0.11660383,0.0952785,0.11738215
2013-02-08,0.22861272735023971,0.18022989,0.17518154,0.17218848,0.13154039,0.10640241,0.10353031,0.12052591
2013-02-11,0.18459594631971774,0.1809882,0.17908922,0.15258916,0.115278915,0.104161404,0.11226926,0.121832475
2013-02-12,0.18326512434777334,0.1808143,0.17748562,0.1333472,0.10591918,0.11142895,0.11800275,0.1276651
2013-02-13,0.18284491811712397,0.18320715,0.15633194,0.11677015,0.105916284,0.11781516,0.12085812,0.13772905
2013-02-14,0.18272957440576196,0.18062675,0.13526598,0.106617734,0.118832685,0.12116518,0.12620853,0.14475681
2013-02-15,0.18599044767955855,0.15464301,0.116940364,0.106990635,0.12646313,0.12231554,0.13494885,0.13626446
2013-02-18,0.18127104407981984,0.1269548,0.10578333,0.11783757,0.12730348,0.12630767,0.14215271,0.12744154
2013-02-19,0.1338447568871524,0.11237593,0.10812386,0.12197252,0.124431804,0.13451663,0.13477005,0.12172617
2013-02-20,0.12010732820732764,0.106939815,0.11970465,0.12132956,0.12847254,0.14188197,0.1259625,0.11812265
2013-02-21,0.10488862759770293,0.11191579,0.123038545,0.120470166,0.13855915,0.13578139,0.11908953,0.11705514
2013-02-22,0.10566790547405583,0.123877004,0.122769475,0.1268722,0.14638016,0.1277549,0.11426419,0.117822744
2013-02-25,0.11351304205132265,0.12499442,0.12264168,0.13781841,0.1374731,0.121913195,0.112443075,0.12344432
2013-02-26,0.12724185144415415,0.123561166,0.13043685,0.14478858,0.12715037,0.11813478,0.11321442,0.13979305
2013-02-27,0.12408524180742439,0.12474175,0.14193168,0.13467553,0.120954946,0.11714625,0.11872387,0.15334728
2013-02-28,0.12428886465407255,0.13426065,0.14794977,0.12591311,0.11854269,0.11803043,0.13385835,0.15541051
2013-03-01,0.1259926566057715,0.14633295,0.1369081,0.121833324,0.11979103,0.12307197,0.14848647,0.16359255
2013-03-04,0.13866611015061356,0.15048292,0.12764993,0.120137595,0.12233891,0.1374252,0.1539052,0.16623908
2013-03-05,0.15039053900708807,0.13678375,0.123613164,0.12061839,0.12875529,0.150453,0.16281989,0.16649295
2013-03-06,0.15252980846888672,0.12636171,0.12200749,0.121197976,0.14416827,0.15390673,0.16609839,0.16507432
2013-03-07,0.12542360603885103,0.12670752,0.122837365,0.12658957,0.15647738,0.16131401,0.16613454,0.16337577
2013-03-08,0.12724850084107434,0.12522742,0.123590946,0.14199857,0.15792298,0.164265,0.16405234,0.16851905
2013-03-11,0.12751852938825473,0.124915615,0.129841,0.15409794,0.16471176,0.16471827,0.1613212,0.178413
2013-03-12,0.12490385278049523,0.12618639,0.1472225,0.15421443,0.16660358,0.16339028,0.16438758,0.18726118
2013-03-13,0.12608890682545457,0.13315573,0.1578976,0.16147676,0.16651544,0.16154628,0.17278413,0.19466689
2013-03-14,0.12733716885259697,0.15268603,0.1565064,0.16431542,0.16538396,0.16561604,0.18199886,0.19747631
2013-03-15,0.13692236987315035,0.16026261,0.16623168,0.1651706,0.16412666,0.17450234,0.19056194,0.21408431
2013-03-18,0.159604602981724,0.15732674,0.16839567,0.16452552,0.16968112,0.18344143,0.19498238,0.24535847
2013-03-19,0.16345107218387464,0.1705246,0.16975853,0.16370109,0.18030745,0.19131437,0.20936933,0.25812855
2013-03-20,0.15654134472248446,0.17121331,0.16910942,0.16993287,0.19006678,0.19500843,0.2361081,0.25425214
2013-03-21,0.17767791923634665,0.17197591,0.16834573,0.18023188,0.19765624,0.2095627,0.25241393,0.24785796
2013-03-22,0.17256561425140324,0.17215392,0.17579927,0.18869051,0.19986483,0.23716788,0.25377092,0.26559973
2013-03-25,0.17453159009861105,0.17174673,0.18610914,0.19528818,0.21545808,0.25216222,0.24786094,0.28882867
2013-03-26,0.17371905596675255,0.18109478,0.19415495,0.19755647,0.24645674,0.25178298,0.25927407,0.29038572
2013-03-27,0.17355459465490344,0.1911222,0.20043585,0.21402761,0.26096904,0.24590257,0.27810866,0.28546655
2013-03-28,0.18573308611335235,0.19734436,0.2025123,0.24449582,0.25697196,0.25920382,0.283696,0.2868771
2013-04-01,0.19564531538931199,0.20389149,0.2210742,0.2575683,0.2477773,0.27994683,0.28139147,0.28760225
2013-04-02,0.20110129387353035,0.20514973,0.25322208,0.25236377,0.26300234,0.28496763,0.28096592,0.28860185
2013-04-03,0.20779884192132922,0.22745867,0.25997385,0.24493618,0.28860465,0.2821557,0.27983266,0.29242164
2013-04-04,0.20794907716184804,0.2571202,0.25356874,0.2637052,0.29420978,0.28216362,0.27968967,0.29401672
2013-04-05,0.23674914646159154,0.25824004,0.24848089,0.28875744,0.2886041,0.2820107,0.28256515,0.3113149
2013-04-08,0.271798062441988,0.25423044,0.27106762,0.29075783,0.28664923,0.28293505,0.28479275,0.32183102
2013-04-09,0.26378576817600163,0.25228328,0.29559425,0.2844379,0.2870062,0.28693217,0.2999459,0.32222757
2013-04-10,0.2561840710598058,0.27919954,0.29284424,0.28575307,0.29029298,0.28944835,0.3113448,0.32303393
2013-04-11,0.2554497685861008,0.29741806,0.28743106,0.28823948,0.29576185,0.30469197,0.31440696,0.3279678
2013-04-12,0.29209137914589944,0.2909915,0.29121062,0.290183,0.29804072,0.31537992,0.3151803,0.33916658
2013-04-15,0.3085411682226419,0.29056865,0.29370517,0.29451418,0.31542486,0.3177804,0.31814077,0.33751616
2013-04-16,0.2956519604781884,0.29671162,0.29579574,0.29696518,0.32726496,0.31884655,0.32708773,0.32940838
2013-04-17,0.29468782541964844,0.29668385,0.30074015,0.31464094,0.3279754,0.32250032,0.32766756,0.33180827
2013-04-18,0.3030191004383942,0.29955092,0.30258638,0.32511702,0.3267532,0.33221322,0.3211679,0.34043208
2013-04-19,0.3025888138139835,0.30487776,0.3214609,0.32454142,0.3302953,0.3326465,0.32068676,0.346387
2013-04-22,0.3053305849314495,0.305304,0.3298065,0.32433254,0.34229583,0.3260228,0.32667214,0.34165102
2013-04-23,0.3114816530465353,0.32720622,0.32810095,0.32949996,0.3426785,0.3264285,0.33304453,0.33762896
2013-04-24,0.3114816530465353,0.3300336,0.32942635,0.3413209,0.33378258,0.33332616,0.331425,0.33358172
2013-04-25,0.3389376620434329,0.3297971,0.33517435,0.3399312,0.33393908,0.33969393,0.32768887,0.32823566
2013-04-26,0.3391252770155888,0.33328137,0.34727758,0.33152133,0.34339884,0.3375383,0.32289416,0.32579488
2013-04-29,0.33648250655143397,0.33933467,0.3443536,0.33366144,0.35203308,0.33389154,0.31707126,0.3141397
2013-04-30,0.3406277873817556,0.35118827,0.33586997,0.34356067,0.34848157,0.32947904,0.31367224,0.28709802
2013-05-01,0.34784659334426726,0.3439866,0.33997244,0.35008013,0.34260637,0.32411188,0.30373454,0.27059248
2013-05-02,0.3616628056803295,0.33851147,0.3498803,0.34509054,0.3370973,0.32137048,0.2806037,0.26998585
2013-05-03,0.3518519145821746,0.34609368,0.3552581,0.34076905,0.33221492,0.31156784,0.26206478,0.2745096
2013-05-06,0.3444053148495939,0.35378736,0.34976727,0.33728877,0.33066714,0.2884012,0.25642616,0.25078863
2013-05-07,0.354470874070849,0.35751787,0.3459559,0.33269492,0.3198417,0.2702724,0.25999984,0.22206573
2013-05-08,0.3639177088580059,0.35058108,0.3428332,0.33070382,0.29268247,0.26570728,0.24388921,0.20810096
2013-05-09,0.36705255873227316,0.35011935,0.33817255,0.319982,0.27416813,0.2696826,0.21951279,0.19930364
2013-05-10,0.35807161179968305,0.34609136,0.33678538,0.2944479,0.27390546,0.25238085,0.20347397,0.19161662
2013-05-13,0.3574936494186228,0.34155315,0.32534182,0.27783924,0.2821204,0.22619729,0.19244087,0.19079132
2013-05-14,0.3535151690957511,0.34115735,0.29905438,0.27813506,0.26153252,0.20987764,0.18464774,0.19199464
2013-05-15,0.3483273357238653,0.32648498,0.28396672,0.2848776,0.22944438,0.19978853,0.18376723,0.19168462
2013-05-16,0.34834899398026775,0.30007318,0.2848354,0.2619121,0.21321495,0.19231102,0.18613814,0.20427647
2013-05-17,0.33112749647993167,0.28842717,0.29126546,0.23124263,0.20606144,0.19125795,0.18755467,0.19619164
2013-05-20,0.2977492871301254,0.2933034,0.26678777,0.21835284,0.20124383,0.19228846,0.19870612,0.18745977
2013-05-21,0.2923449295159949,0.29617995,0.23586214,0.21096675,0.20197149,0.19201604,0.19371483,0.18001078
2013-05-22,0.2989381888367767,0.26446468,0.22214451,0.20335817,0.202494,0.20239513,0.1858277,0.16848958
2013-05-23,0.30237088172549753,0.23199506,0.21436235,0.20140275,0.20057945,0.19682238,0.17739744,0.15654674
2013-05-24,0.25705768452851574,0.22712405,0.20896748,0.20161593,0.21165743,0.18886442,0.16556196,0.14065802
2013-05-27,0.22828397360301714,0.22081938,0.20818062,0.2003592,0.2033244,0.18098648,0.1534097,0.12906352
2013-05-28,0.2317335695764606,0.21226437,0.20789485,0.21181813,0.19283156,0.1694882,0.1381135,0.1222291
2013-05-29,0.22151535967544847,0.21292236,0.20657282,0.20288093,0.18415172,0.15768354,0.12635532,0.11568191
2013-05-30,0.212604846972017,0.21245046,0.21944118,0.19343394,0.17170718,0.14263776,0.11882941,0.10810472
2013-05-31,0.21638705855601,0.20987403,0.20794764,0.18627742,0.15916,0.13160059,0.112126626,0.10220842
2013-06-03,0.21498787449076076,0.22625867,0.19819567,0.17477718,0.14238659,0.124958254,0.1043783,0.099863954
2013-06-04,0.21164538868970076,0.20710406,0.19015041,0.16253006,0.1310592,0.11870666,0.097893246,0.101525925
2013-06-05,0.23342616538355002,0.19808802,0.17884725,0.1458411,0.12573846,0.1113623,0.094968826,0.10247141
2013-06-06,0.2017375303675462,0.194997,0.16751261,0.13516411,0.12006283,0.10544274,0.09650189,0.10214269
2013-06-07,0.20174681176068607,0.18181568,0.14879277,0.12909019,0.11203416,0.10258409,0.097697645,0.10148652
2013-06-10,0.195573700749912,0.16748269,0.13700251,0.122093365,0.10557227,0.10345353,0.09748012,0.10007671
2013-06-11,0.17795909033257432,0.14858533,0.13094032,0.112695396,0.10327981,0.10383488,0.096906245,0.0990883
2013-06-12,0.16604141929809926,0.13658002,0.123549104,0.10552895,0.10580689,0.10322442,0.09536902,0.098895535
2013-06-13,0.13872751320676216,0.13411191,0.11490147,0.10329042,0.106537044,0.10257207,0.09404529,0.12619455
2013-06-14,0.137367340311456,0.1261055,0.10733555,0.10562263,0.10549609,0.101166025,0.09356054,0.14772147
2013-06-17,0.13403228783619672,0.1143098,0.10468112,0.10569658,0.103918895,0.09995209,0.116396174,0.15582708
2013-06-18,0.12173483727599052,0.10750778,0.1073979,0.103562355,0.10150617,0.09952185,0.13836482,0.15526886
2013-06-19,0.10802906668659093,0.10751985,0.107120775,0.10182595,0.100207254,0.12190517,0.15162067,0.15234827
2013-06-20,0.10480843064948356,0.11073425,0.105092645,0.09996157,0.10038767,0.14211904,0.15576413,0.1660449
2013-06-21,0.1071274294640899,0.10949828,0.10341422,0.099150546,0.13074684,0.15208256,0.1543466,0.17696255
2013-06-24,0.11117387808137089,0.10646498,0.10145769,0.09932674,0.1511213,0.15362829,0.16482961,0.18002132
2013-06-25,0.10677969339104046,0.10550547,0.10084115,0.12735894,0.15779272,0.15129164,0.17415038,0.17921901
2013-06-26,0.10409127777556001,0.10395776,0.10097859,0.14757048,0.15563259,0.16218026,0.17822011,0.17963003
2013-06-27,0.10395528271330437,0.10306241,0.13405097,0.15309244,0.15079847,0.17250247,0.17837307,0.1640977
2013-06-28,0.1010232714574629,0.1035166,0.15012032,0.15004592,0.16373765,0.17693809,0.17827807,0.14994419
2013-07-01,0.10123811459664347,0.1410323,0.15181597,0.14667405,0.17619222,0.17712633,0.16316155,0.14223632
2013-07-02,0.10185809859143805,0.15115124,0.14940932,0.16238897,0.18123926,0.17736737,0.1484232,0.14661968
2013-07-03,0.16134162609254574,0.15146191,0.14846238,0.17594227,0.1808323,0.16370837,0.13878241,0.18263379
2013-07-04,0.1547489598866056,0.15071213,0.16915792,0.17896318,0.17983343,0.14995193,0.13981733,0.22738984
2013-07-05,0.15260806749145414,0.15177035,0.18045093,0.17735747,0.1629246,0.14183016,0.1691291,0.2539959
2013-07-08,0.1522411271825265,0.17590955,0.1817378,0.1780679,0.14819005,0.14487174,0.2098521,0.26336962
2013-07-09,0.15388800689268636,0.18219021,0.18085127,0.16292447,0.14214325,0.17440708,0.24205594,0.29182824
2013-07-10,0.18646487820394383,0.18322465,0.18282536,0.14980343,0.15079655,0.21435149,0.2609439,0.31495252
2013-07-11,0.18605996576005415,0.18346271,0.16700421,0.14508381,0.18817131,0.2440526,0.28843293,0.32210144
2013-07-12,0.18490260686481466,0.18729147,0.15381782,0.15274173,0.23162274,0.25837064,0.31097442,0.32579046
2013-07-15,0.1856604072359256,0.16763332,0.14809191,0.18645653,0.2575429,0.2844531,0.3208758,0.3316783
2013-07-16,0.19043607850440772,0.15092042,0.15625684,0.2269284,0.2655549,0.30666623,0.32456666,0.34512034
2013-07-17,0.15427605483430665,0.15193419,0.1955475,0.25085843,0.29004538,0.31593305,0.32724983,0.3502279
2013-07-18,0.152293334281948,0.1628184,0.23622707,0.25653538,0.31275257,0.32025695,0.3361442,0.34925288
2013-07-19,0.15420405996134492,0.2040948,0.25187987,0.2823101,0.32222897,0.32484603,0.34071118,0.34721196
2013-07-22,0.16756305171494343,0.24001941,0.25634608,0.3071324,0.3253174,0.33584294,0.34022066,0.36204752
2013-07-23,0.22669202919872314,0.25167912,0.2869603,0.31589252,0.32923698,0.34171957,0.33758393,0.38629103
2013-07-24,0.25607882824296135,0.2577905,0.310651,0.31945056,0.34273738,0.3424211,0.34835127,0.39551407
2013-07-25,0.2578227858301906,0.2925756,0.3170218,0.32600734,0.3505517,0.3409279,0.37019128,0.37730098
2013-07-26,0.26243111290022414,0.3111133,0.32272857,0.34089896,0.3505966,0.35314924,0.3826594,0.37587598
2013-07-29,0.3109560330309661,0.317495,0.3305219,0.34700015,0.34745508,0.37607235,0.37044853,0.3777121
2013-07-30,0.32308629870277494,0.32539263,0.34604964,0.34661263,0.36246175,0.38770968,0.36456597,0.37974668
2013-07-31,0.3248975395418726,0.3338736,0.35111248,0.34523028,0.389553,0.37416035,0.36247778,0.3871856
2013-08-01,0.333145960360809,0.34964257,0.35070285,0.36160973,0.40145606,0.36966613,0.36365792,0.37737647
2013-08-02,0.3427465363752974,0.35164708,0.35017353,0.38702467,0.3822053,0.36965802,0.37088397,0.37226313
2013-08-05,0.36113858261578935,0.3529199,0.3679854,0.3960467,0.37506068,0.37191236,0.36538562,0.37921482
2013-08-06,0.36126284819567034,0.35319787,0.3931612,0.37661943,0.37710184,0.3795991,0.3599767,0.38285303
2013-08-07,0.3611843248850486,0.3733654,0.39823002,0.37364817,0.38318178,0.37318802,0.36342746,0.38243037
2013-08-08,0.3615009219220615,0.394605,0.3786674,0.3778042,0.39352697,0.3676916,0.36682177,0.39039022
2013-08-09,0.3871685116095769,0.3974022,0.37905324,0.38150582,0.3846363,0.37210864,0.36799747,0.39608866
2013-08-12,0.41243012333445517,0.3762765,0.3834259,0.3893279,0.37685233,0.37597603,0.3752151,0.4032238
2013-08-13,0.410616474266558,0.3870871,0.3862671,0.3804151,0.38328266,0.37713605,0.3816008,0.4120931
2013-08-14,0.3832287775196699,0.38604045,0.39570943,0.3749722,0.38926527,0.3844586,0.388933,0.38557735
2013-08-16,0.3975316906303601,0.38995922,0.38467622,0.38235188,0.39030883,0.3902753,0.39733428,0.38484198
2013-08-19,0.39765728727659255,0.39916,0.38006872,0.38733196,0.39796108,0.3972407,0.37684792,0.3875801
2013-08-20,0.40101678638593274,0.38329133,0.3892513,0.38648623,0.40365833,0.40562147,0.37031722,0.39024192
2013-08-21,0.4121602084061705,0.38573113,0.39227653,0.39402032,0.41079625,0.38447285,0.369735,0.37051004
